capture,Date,Time,SampleAzimuth,SampleAltitude,360,371.75,383.5,395.25,407,418.75,430.5,442.25,454,465.75,477.5,489.25,501,512.75,524.5,536.25,548,559.75,571.5,583.25,595,606.75,618.5,630.25,642,653.75,665.5,677.25,689,700.75,712.5,724.25,736,747.75,759.5,771.25,783,794.75,806.5,818.25
7/26/2013 13:15,7/26/2013,13:15:01,135,71.92,0.0874775,0.079863,0.0710853,0.0942559,0.10626,0.0968908,0.095161,0.10511,0.103637,0.0978562,0.0914943,0.0879214,0.0834649,0.076444,0.0769859,0.0737056,0.0713807,0.0683481,0.0667494,0.0626946,0.060225,0.0566914,0.0543826,0.0516727,0.0491435,0.0457783,0.0448458,0.0425778,0.0409469,0.039313,0.0377313,0.0368678,0.0357386,0.0350439,0.0336223,0.0322974,0.030869,0.0293812,0.0282852,0.0268729
7/26/2013 13:15,7/26/2013,13:15:01,135,53.37,0.0793575,0.0711812,0.0621874,0.0809108,0.0894922,0.0800657,0.0771659,0.0836536,0.0809794,0.0750938,0.0689762,0.0651598,0.0608823,0.0550031,0.0548101,0.0519159,0.049668,0.0469243,0.04512,0.04176,0.0396014,0.0368326,0.0349148,0.0328277,0.0308977,0.0284873,0.027645,0.0260241,0.0248694,0.0239273,0.0231435,0.0228369,0.0223942,0.0221234,0.0212346,0.0203107,0.0192989,0.0182575,0.0174889,0.0165386
7/26/2013 13:15,7/26/2013,13:15:01,135,12.12,0.0903843,0.0844316,0.0762738,0.102049,0.11544,0.105138,0.102601,0.11204,0.108843,0.100907,0.0923419,0.0867541,0.0805837,0.0727064,0.0730454,0.0695388,0.0662358,0.0617902,0.0578299,0.0520683,0.0482811,0.0439472,0.0406459,0.0374506,0.0344319,0.0309189,0.0292884,0.0269997,0.0256175,0.0260475,0.0276187,0.0300638,0.0325968,0.0345829,0.0342614,0.032974,0.0312288,0.0293801,0.0280116,0.0263305
7/26/2013 13:15,7/26/2013,13:15:01,292.5,53.37,0.0700026,0.062031,0.0535277,0.0687957,0.0751718,0.0664485,0.0632789,0.0677828,0.0648414,0.0594216,0.0539399,0.0503715,0.0465566,0.0416701,0.0412342,0.0387743,0.0367744,0.0344005,0.0326826,0.0298997,0.0280647,0.0258501,0.0242644,0.0226146,0.0210972,0.0192781,0.0185534,0.017334,0.0164739,0.0158948,0.0155014,0.0154489,0.0153201,0.0152433,0.0146397,0.0139512,0.0131877,0.0124083,0.0118323,0.0111419
7/26/2013 13:15,7/26/2013,13:15:01,33.75,12.12,0.082321,0.0762256,0.068241,0.0904859,0.10144,0.0915566,0.0885185,0.0957239,0.092064,0.0844611,0.076443,0.0710204,0.0652667,0.0583942,0.0584267,0.0553532,0.0522917,0.048227,0.0443465,0.0392016,0.03576,0.0320251,0.0290839,0.0263646,0.023796,0.0209277,0.0194287,0.0175797,0.0165212,0.0173489,0.0193473,0.0220719,0.0249488,0.0271488,0.0271397,0.0261103,0.0246367,0.0230743,0.0219159,0.0205168
9/24/2013 15:39,9/24/2013,15:39:30,135,71.92,0.0426656,0.0376612,0.032314,0.041213,0.0446176,0.039021,0.0367368,0.0388837,0.0367272,0.0332157,0.0297419,0.0273795,0.024938,0.021982,0.0214067,0.0198173,0.0185167,0.0170689,0.0159875,0.0144154,0.0133329,0.0121009,0.0111918,0.0102791,0.00945174,0.00851302,0.00807692,0.00744131,0.00697953,0.00666833,0.00645819,0.00640164,0.00632269,0.00625933,0.00596668,0.00563435,0.00527449,0.00491445,0.00464822,0.00434497
9/24/2013 15:39,9/24/2013,15:39:30,135,53.37,0.045709,0.040404,0.0346793,0.0442095,0.0478069,0.0417389,0.0392073,0.0413852,0.0389683,0.0351199,0.0313267,0.0287224,0.0260561,0.0228869,0.0222331,0.0205262,0.0191076,0.0175317,0.0163179,0.0146194,0.0134428,0.0121303,0.0111499,0.0101825,0.00930628,0.00832813,0.00785253,0.00719234,0.00671775,0.00644166,0.00629481,0.00630687,0.00630405,0.00629296,0.00601354,0.00567021,0.00529226,0.00491446,0.00463488,0.00432001
9/24/2013 15:39,9/24/2013,15:39:30,135,12.12,0.0679552,0.0646411,0.0592264,0.0800181,0.0910802,0.0831983,0.0812626,0.0886855,0.085949,0.0793883,0.072299,0.0674793,0.0621596,0.0554227,0.0547607,0.0513072,0.048239,0.0445045,0.0413418,0.0369022,0.0338382,0.0304254,0.0277924,0.0252495,0.0228935,0.0202686,0.0189088,0.0171498,0.015983,0.0159096,0.0165464,0.0177394,0.0190156,0.0199992,0.0196576,0.0187699,0.0176342,0.0164572,0.0155855,0.0145614
9/24/2013 15:39,9/24/2013,15:39:30,292.5,53.37,0.0604413,0.0548156,0.0482831,0.0631541,0.0700632,0.062749,0.0604644,0.0654781,0.0632567,0.0585023,0.0535647,0.0504035,0.046882,0.0421117,0.0416529,0.0391794,0.0372734,0.0350505,0.0335991,0.0309928,0.0292714,0.0271099,0.0255951,0.0239604,0.0224613,0.0206305,0.0199423,0.0186981,0.0177877,0.0169918,0.0162952,0.0159409,0.0154979,0.0152063,0.0145315,0.0138606,0.0131416,0.0124079,0.0118665,0.0112073
9/24/2013 15:39,9/24/2013,15:39:30,33.75,12.12,0.0773742,0.0743544,0.0687685,0.093691,0.107445,0.0988002,0.097086,0.10655,0.103788,0.0963183,0.0881047,0.0825481,0.0762748,0.0680979,0.0671863,0.062864,0.0591201,0.054633,0.0509803,0.0457022,0.0420281,0.0378811,0.0347039,0.0315834,0.0287049,0.0254895,0.0238358,0.0216517,0.0201411,0.0197145,0.02001,0.020944,0.0219526,0.022734,0.0221677,0.0210892,0.0197709,0.0184183,0.0174175,0.0162571
